,name,day,S,E,I,R
462,P3,47,542.0552873096599,383.1445372829594,509.6175555941007,563.1826198132801
463,P4,47,16648.0,0.0,0.0,0.0
464,P5,47,2456.0,0.0,0.0,0.0
465,P6,47,14416.483930515593,768.9149723080997,596.9511914747947,423.6499057015106
466,P7,47,11931.0,0.0,0.0,0.0
467,P8,47,3462.976077974752,1205.5950748606035,1211.4387066536422,1056.990140510999
468,P9,47,5713.852711922206,1115.4332180042618,985.2599822960999,774.4540877774248
469,P10,47,7944.0,0.0,0.0,0.0
470,P1,48,14473.0,0.0,0.0,0.0
471,P2,48,19804.0,0.0,0.0,0.0
472,P3,48,474.30852236839496,374.2623947676325,530.1885319353415,619.2405509286311
473,P4,48,16648.0,0.0,0.0,0.0
474,P5,48,2456.0,0.0,0.0,0.0
475,P6,48,14156.277262799484,875.3386455625892,685.0695548741871,489.31453676373803
476,P7,48,11931.0,0.0,0.0,0.0
477,P8,48,3166.646281531567,1260.8058563316679,1319.2994638938621,1190.2483982428996
478,P9,48,5392.683902203078,1213.5153841225372,1099.9680278443814,882.8326858299957
479,P10,48,7944.0,0.0,0.0,0.0
480,P1,49,14473.0,0.0,0.0,0.0
481,P2,49,19804.0,0.0,0.0,0.0
482,P3,49,412.6359797318229,361.0824584506781,546.7202723759805,677.5612894415187
483,P4,49,16648.0,0.0,0.0,0.0
484,P5,49,2456.0,0.0,0.0,0.0
485,P6,49,13863.05025206767,993.4979271818863,784.7796329505444,564.6721877998987
486,P7,49,11931.0,0.0,0.0,0.0
487,P8,49,2871.5475611384027,1303.743405458499,1426.3376941318709,1335.3713392712245
488,P9,49,5054.277552269408,1309.2186572316991,1221.674621606007,1003.8291688928776
489,P10,49,7944.0,0.0,0.0,0.0
490,P1,50,14473.0,0.0,0.0,0.0
491,P2,50,19804.0,0.0,0.0,0.0
492,P3,50,357.3095217422109,344.1924247501545,558.7975341047583,737.7005194028766
493,P4,50,16648.0,0.0,0.0,0.0
494,P5,50,2456.0,0.0,0.0,0.0
495,P6,50,13534.102618517602,1123.7459752955758,897.1534587623618,650.9979474244585
496,P7,50,11931.0,0.0,0.0,0.0
497,P8,50,2582.238018367373,1332.3042671378287,1530.189228869065,1492.2684856257304
498,P9,50,4702.0136703368635,1399.638807717904,1349.134144675686,1138.2133772695383
499,P10,50,7944.0,0.0,0.0,0.0
500,P1,51,14473.0,0.0,0.0,0.0
501,P2,51,19804.0,0.0,0.0,0.0
502,P3,51,308.34295365700973,324.3205078853248,566.1682903032657,799.1682481544
503,P4,51,16648.0,0.0,0.0,0.0
504,P5,51,2456.0,0.0,0.0,0.0
505,P6,51,13166.975516335113,1266.12388241895,1023.2157733576172,749.6848278883183
506,P7,51,11931.0,0.0,0.0,0.0
507,P8,51,2303.1341877460445,1344.9472443315917,1628.3292671210334,1660.5893008013275
508,P9,51,4340.11040758476,1481.6143089264272,1480.6571503049413,1286.6181331838638
509,P10,51,7944.0,0.0,0.0,0.0
510,P1,52,14473.0,0.0,0.0,0.0
511,P2,52,19804.0,0.0,0.0,0.0
512,P3,52,265.5295095025885,302.26985046268106,568.7538799469714,861.4467600877592
513,P4,52,16648.0,0.0,0.0,0.0
514,P5,52,2456.0,0.0,0.0,0.0
515,P6,52,12759.620095657183,1420.2545266130908,1163.8868147720693,862.2385629576562
516,P7,52,11931.0,0.0,0.0,0.0
517,P8,52,2038.2318100659497,1340.8601731453682,1718.202496604038,1839.705520184641
518,P9,52,3973.4966459162765,1551.9052088096248,1614.1077255566831,1449.4904197174073
519,P10,52,7944.0,0.0,0.0,0.0
520,P1,53,14473.0,0.0,0.0,0.0
521,P2,53,19804.0,0.0,0.0,0.0
522,P3,53,228.49234233676938,278.8530475359639,566.6449232453408,924.0096868819261
523,P4,53,16648.0,0.0,0.0,0.0
524,P5,53,2456.0,0.0,0.0,0.0
525,P6,53,12310.596940066062,1585.2267768815932,1319.9101704697598,990.2661125825838
526,P7,53,11931.0,0.0,0.0,0.0
527,P8,53,1790.85880408218,1320.0611445000643,1797.3722566066676,2028.7077948110853
528,P9,53,3607.5996497016945,1607.4211632622819,1746.936917507373,1627.0422695286425
529,P10,53,7944.0,0.0,0.0,0.0
530,P1,54,14473.0,0.0,0.0,0.0
531,P2,54,19804.0,0.0,0.0,0.0
532,P3,54,196.73945313009884,254.83532723544167,560.0845911955461,986.3406284389135
533,P4,54,16648.0,0.0,0.0,0.0
534,P5,54,2456.0,0.0,0.0,0.0
535,P6,54,11819.30036893092,1759.4779926404144,1491.765407094405,1135.4562313342574
536,P7,54,11931.0,0.0,0.0,0.0
537,P8,54,1563.493723257763,1283.4139964244687,1863.6735372799471,2226.418743037819
538,P9,54,3248.058141294572,1645.4784390169477,1876.2580892340184,1819.2053304544536
539,P10,54,7944.0,0.0,0.0,0.0
540,P1,55,14473.0,0.0,0.0,0.0
541,P2,55,19804.0,0.0,0.0,0.0
542,P3,55,169.71569901227136,230.8920159061808,549.4423516111243,1047.9499334704235
543,P4,55,16648.0,0.0,0.0,0.0
544,P5,55,2456.0,0.0,0.0,0.0
545,P6,55,11286.195625073686,1940.6871379695665,1679.5668108421032,1299.550426114642
546,P7,55,11931.0,0.0,0.0,0.0
547,P8,55,1357.6723999058806,1232.5525204914572,1915.3522474640467,2431.422832138613
548,P9,55,2900.38603425835,1664.0548582497804,1998.9653872216659,2025.5937202701957
549,P10,55,7944.0,0.0,0.0,0.0
550,P1,56,14473.0,0.0,0.0,0.0
551,P2,56,19804.0,0.0,0.0,0.0
552,P3,56,146.84682691136655,207.58248482584943,535.1820961151368,1108.3885921476472
553,P4,56,16648.0,0.0,0.0,0.0
554,P5,56,2456.0,0.0,0.0,0.0
555,P6,56,10713.049839540728,2125.69549590861,1882.9518892433853,1484.3027753072734
556,P7,56,11931.0,0.0,0.0,0.0
557,P8,56,1173.9897946853212,1169.7246216137253,1951.174004341293,2642.111579359658
558,P9,56,2569.624835852116,1662.005085006058,2111.8901662772387,2245.479912864579
559,P10,56,7944.0,0.0,0.0,0.0
560,P1,57,14473.0,0.0,0.0,0.0
561,P2,57,19804.0,0.0,0.0,0.0
562,P3,57,127.57305394299914,185.33976082904695,517.8285625076417,1167.2586227203121
563,P4,57,16648.0,0.0,0.0,0.0
564,P5,57,2456.0,0.0,0.0,0.0
565,P6,57,10103.130233030075,2310.4760032375425,2100.9662806083347,1691.4274831240457
566,P7,57,11931.0,0.0,0.0,0.0
567,P8,57,1012.1874881135373,1097.5820038627642,1970.4897881864958,2856.7407198372002
568,P9,57,2260.0294165122227,1639.1994873447397,2211.983264987954,2477.7878311550753
569,P10,57,7944.0,0.0,0.0,0.0
570,P1,58,14473.0,0.0,0.0,0.0
571,P2,58,19804.0,0.0,0.0,0.0
572,P3,58,111.37191487511805,164.47294773111864,497.93537279761046,1224.2197645961528
573,P4,58,16648.0,0.0,0.0,0.0
574,P5,58,2456.0,0.0,0.0,0.0
575,P6,58,9461.336785256812,2490.174250363297,2331.9551903889264,1922.5337739909626
576,P7,58,11931.0,0.0,0.0,0.0
577,P8,58,871.3041807128808,1018.9489104908678,1973.2523122585342,3073.4945965377146
578,P9,58,1974.8294920302449,1596.5595143577698,2296.505003308227,2721.1059903037503
579,P10,58,7944.0,0.0,0.0,0.0
580,P1,59,14473.0,0.0,0.0,0.0
581,P2,59,19804.0,0.0,0.0,0.0
582,P3,59,97.77159064251667,145.1786824174963,476.057071336097,1278.99265560389
583,P4,59,16648.0,0.0,0.0,0.0
584,P5,59,2456.0,0.0,0.0,0.0
585,P6,59,8794.233701340072,2659.242484207377,2573.474969518804,2179.0488449337445
586,P7,59,11931.0,0.0,0.0,0.0
587,P8,59,749.8599735998077,936.6033355057673,1959.984340008269,3290.5523508861534
588,P9,59,1716.0972942804754,1535.9798092359852,2363.201355815876,2973.7215406676555
589,P10,59,7944.0,0.0,0.0,0.0
590,P1,60,14473.0,0.0,0.0,0.0
591,P2,60,19804.0,0.0,0.0,0.0
592,P3,60,86.35668574784067,127.55785082867303,452.7265299726256,1331.3589334508606
593,P4,60,16648.0,0.0,0.0,0.0
594,P5,60,2456.0,0.0,0.0,0.0
595,P6,60,8109.946847694279,2811.680841011694,2822.2412197132107,2462.131091580813
596,P7,60,11931.0,0.0,0.0,0.0
597,P8,60,646.0456785626487,853.0969634417729,1931.706729708513,3506.150628287063
598,P9,60,1484.7331201330505,1460.148021536213,2410.4451685233266,3233.673689807402
599,P10,60,7944.0,0.0,0.0,0.0
600,P1,61,14473.0,0.0,0.0,0.0
601,P2,61,19804.0,0.0,0.0,0.0
602,P3,61,76.76858679263916,111.63437961813993,428.4381818413714,1381.1588517478494
603,P4,61,16648.0,0.0,0.0,0.0
604,P5,61,2456.0,0.0,0.0,0.0
605,P6,61,7417.904957111128,2941.386563392506,3074.1308537470964,2772.577625749266
606,P7,61,11931.0,0.0,0.0,0.0
607,P8,61,557.8943617629515,770.6288875531156,1889.8383821289312,3718.638368554999
608,P9,61,1280.559734380818,1372.2918029812029,2437.3258042930033,3498.8226583449677
609,P10,61,7944.0,0.0,0.0,0.0
610,P1,62,14473.0,0.0,0.0,0.0
611,P2,62,19804.0,0.0,0.0,0.0
612,P3,62,68.70232506265657,97.37376542449454,403.6368577624485,1428.2870517504002
613,P4,62,16648.0,0.0,0.0,0.0
614,P5,62,2456.0,0.0,0.0,0.0
615,P6,62,6728.421485284568,3042.592722540565,3324.253772513417,3110.732019661447
616,P7,62,11931.0,0.0,0.0,0.0
617,P8,62,483.42098894528607,690.976482860158,1836.0819376053719,3926.5205905891817
618,P9,62,1102.499514398628,1275.8936623671525,2443.6783264170135,3766.9284968171983
619,P10,62,7944.0,0.0,0.0,0.0
620,P1,63,14473.0,0.0,0.0,0.0
621,P2,63,19804.0,0.0,0.0,0.0
622,P3,63,61.90148051884283,84.69985688340937,378.7115564934781,1472.6871061042696
623,P4,63,16648.0,0.0,0.0,0.0
624,P5,63,2456.0,0.0,0.0,0.0
625,P6,63,6052.139833568932,3110.355829748088,3567.104402045054,3476.399934637923
626,P7,63,11931.0,0.0,0.0,0.0
627,P8,63,420.72468397624107,615.4774912571713,1772.3082210408124,4128.489603725772
628,P9,63,948.798787605242,1174.415656687108,2430.0524429845727,4035.73311272307
629,P10,63,7944.0,0.0,0.0,0.0
630,P1,64,14473.0,0.0,0.0,0.0
631,P2,64,19804.0,0.0,0.0,0.0
632,P3,64,56.15224380317445,73.50912222239587,353.99325665587736,1514.3453773185522
633,P4,64,16648.0,0.0,0.0,0.0
634,P5,64,2456.0,0.0,0.0,0.0
635,P6,64,5399.392630394996,3141.031866972407,3796.7940837697156,3868.7814188628786
636,P7,64,11931.0,0.0,0.0,0.0
637,P8,64,368.0548886842004,545.0517882977778,1700.4498149777573,4323.443508040262
638,P9,64,817.2632074744643,1071.068105480464,2397.6298055936913,4303.038881451373
639,P10,64,7944.0,0.0,0.0,0.0
640,P1,65,14473.0,0.0,0.0,0.0
641,P2,65,19804.0,0.0,0.0,0.0
642,P3,65,51.27737760213038,63.68216397896077,329.75582286821003,1553.2846355506988
643,P4,65,16648.0,0.0,0.0,0.0
644,P5,65,2456.0,0.0,0.0,0.0
645,P6,65,4779.548919573916,3132.6692043990056,4007.3531079495283,4286.428768077547
646,P7,65,11931.0,0.0,0.0,0.0
647,P8,65,323.8468960348265,480.2494232875961,1622.4106929897596,4510.492987687815
648,P9,65,705.4745980466637,968.6430938121719,2348.104148074478,4566.7781600666785
649,P10,65,7944.0,0.0,0.0,0.0
650,P1,66,14473.0,0.0,0.0,0.0
651,P2,66,19804.0,0.0,0.0,0.0
652,P3,66,47.130522354682896,55.0925864306161,306.2191151484991,1589.557776066202
653,P4,66,16648.0,0.0,0.0,0.0
654,P5,66,2456.0,0.0,0.0,0.0
655,P6,66,4200.433980258159,3085.2503028349615,4193.078106954881,4727.237609951995
656,P7,66,11931.0,0.0,0.0,0.0
657,P8,66,286.73399321818556,421.3124414467178,1539.9954014184052,4688.958163916688
658,P9,66,610.9701578653937,869.4189152310074,2283.5413105487196,4825.069616354871
659,P10,66,7944.0,0.0,0.0,0.0
660,P1,67,14473.0,0.0,0.0,0.0
661,P2,67,19804.0,0.0,0.0,0.0
662,P3,67,43.591077531134644,47.61351396804113,283.55352976828743,1623.2418787325369
663,P4,67,16648.0,0.0,0.0,0.0
664,P5,67,2456.0,0.0,0.0,0.0
665,P6,67,3667.899955604227,3000.734266921901,4348.889575756836,5188.476201717032
666,P7,67,11931.0,0.0,0.0,0.0
667,P8,67,255.5434461253057,368.24050025025406,1454.8583955517242,4858.357658072713
668,P9,67,531.3757881426008,775.1295019075989,2206.235549434562,5076.25916051523
669,P10,67,7944.0,0.0,0.0,0.0
670,P1,68,14473.0,0.0,0.0,0.0
671,P2,68,19804.0,0.0,0.0,0.0
672,P3,68,40.55974724526148,41.122141460306075,261.88534428738404,1654.4327670070484
673,P4,68,16648.0,0.0,0.0,0.0
674,P5,68,2456.0,0.0,0.0,0.0
675,P6,68,3185.6012377155052,2882.886131426243,4470.658575807965,5666.854055050284
676,P7,68,11931.0,0.0,0.0,0.0
677,P8,68,229.2825309268663,320.8533153986426,1368.4720720910855,5018.392081583403
678,P9,68,464.4941167704484,686.9852728982314,2118.57553937828,5318.945070953032
679,P10,68,7944.0,0.0,0.0,0.0
680,P1,69,14473.0,0.0,0.0,0.0
681,P2,69,19804.0,0.0,0.0,0.0
682,P3,69,37.954751423413654,35.50270899009268,241.30238470783303,1683.2401548786606
683,P4,69,16648.0,0.0,0.0,0.0
684,P5,69,2456.0,0.0,0.0,0.0
685,P6,69,2754.992179877441,2736.9179629790588,4555.463358754338,6158.62649838916
686,P7,69,11931.0,0.0,0.0,0.0
687,P8,69,207.11939085277507,278.8457923930053,1282.1108072407947,5168.924009513422
688,P9,69,408.3534393635622,605.7288957254713,2022.9292846263156,5551.9883802846425
689,P10,69,7944.0,0.0,0.0,0.0
690,P1,70,14473.0,0.0,0.0,0.0
691,P2,70,19804.0,0.0,0.0,0.0
692,P3,70,35.70865517995182,30.648263435535974,221.85966418798992,1709.7834171965224
693,P4,70,16648.0,0.0,0.0,0.0
694,P5,70,2456.0,0.0,0.0,0.0
695,P6,70,2375.5259139726927,2569.000636287995,4601.745981887172,6659.727467852137
696,P7,70,11931.0,0.0,0.0,0.0
697,P8,70,188.362074346112,241.8339504210673,1196.8477769229082,5309.956198309909
698,P9,70,361.2263740272542,531.710181916685,1921.5528424625152,5774.510601593537
699,P10,70,7944.0,0.0,0.0,0.0
700,P1,71,14473.0,0.0,0.0,0.0
701,P2,71,19804.0,0.0,0.0,0.0
702,P3,71,33.76574626055936,26.461519667821236,203.58475381441824,1734.1879802572012
703,P4,71,16648.0,0.0,0.0,0.0
704,P5,71,2456.0,0.0,0.0,0.0
705,P6,71,2045.0021729846994,2385.7242500183893,4609.354051137182,7165.9195258597265
706,P7,71,11931.0,0.0,0.0,0.0
707,P8,71,172.43790573295234,209.3913289500135,1113.5613115456017,5441.609453771429
708,P9,71,321.6272789947238,464.96724056587846,1816.5240661749756,5985.881414264414
709,P10,71,7944.0,0.0,0.0,0.0
710,P1,72,14473.0,0.0,0.0,0.0
711,P2,72,19804.0,0.0,0.0,0.0
712,P3,72,32.07988356861247,22.855078426203878,186.48273482839647,1756.5823031767873
713,P4,72,16648.0,0.0,0.0,0.0
714,P5,72,2456.0,0.0,0.0,0.0
715,P6,72,1759.9961175231808,2193.58545547623,4579.4699555157695,7672.948471484817
716,P7,72,11931.0,0.0,0.0,0.0
717,P8,72,158.8744217442829,181.07654714868025,1032.9478330655882,5564.101198041445
718,P9,72,288.2963429847317,405.3047284626948,1709.699867008904,6185.699061543662
719,P10,72,7944.0,0.0,0.0,0.0
720,P1,73,14473.0,0.0,0.0,0.0
721,P2,73,19804.0,0.0,0.0,0.0
722,P3,73,30.61274204397925,19.75120426559633,170.54064968251365,1777.095404007911
723,P4,73,16648.0,0.0,0.0,0.0
724,P5,73,2456.0,0.0,0.0,0.0
725,P6,73,1516.3008085270876,1998.563673377077,4514.445351504281,8176.690166591551
726,P7,73,11931.0,0.0,0.0,0.0
727,P8,73,147.28246485536124,156.45319460786587,955.5388808581095,5677.72545967866
728,P9,73,260.17652607502475,352.36359967986283,1602.6938273304636,6373.766046914641
729,P10,73,7944.0,0.0,0.0,0.0
730,P1,74,14473.0,0.0,0.0,0.0
731,P2,74,19804.0,0.0,0.0,0.0
732,P3,74,29.33238604337651,17.081319413079804,155.7314190705564,1795.8548754729875
733,P4,74,16648.0,0.0,0.0,0.0
734,P5,74,2456.0,0.0,0.0,0.0
735,P6,74,1309.3295635003522,1805.822183728397,4417.569097514225,8673.279155257022
736,P7,74,11931.0,0.0,0.0,0.0
737,P8,74,137.34160863472138,135.10341190693254,881.7202428852906,5782.8347365730515
738,P9,74,236.3877470489687,305.67965876994634,1496.8702262600852,6550.062367920992
739,P10,74,7944.0,0.0,0.0,0.0
740,P1,75,14473.0,0.0,0.0,0.0
741,P2,75,19804.0,0.0,0.0,0.0
742,P3,75,28.212112114148482,14.78532945969187,142.01722685541117,1812.9853315707487
743,P4,75,16648.0,0.0,0.0,0.0
744,P5,75,2456.0,0.0,0.0,0.0
745,P6,75,1134.4445597419501,1619.5427507411196,4292.80093353334,9159.211755983586
746,P7,75,11931.0,0.0,0.0,0.0
747,P8,75,128.7878433908703,116.6364947693971,811.7516985492952,5879.823963290433
748,P9,75,216.2011744094242,264.7302996555016,1393.350433125465,6714.718092809601
749,P10,75,7944.0,0.0,0.0,0.0
750,P1,76,14473.0,0.0,0.0,0.0
751,P2,76,19804.0,0.0,0.0,0.0
752,P3,76,27.229511061180112,12.810864620721867,129.3523977932543,1828.607226524844
753,P4,76,16648.0,0.0,0.0,0.0
754,P5,76,2456.0,0.0,0.0,0.0
755,P6,76,987.1982999677917,1442.880460367054,4144.501380992897,9631.419858672254
756,P7,76,11931.0,0.0,0.0,0.0
757,P8,76,121.40332013784027,100.69371906854772,745.7863106627522,5969.116650130856
758,P9,76,199.01529013852576,228.9701239952997,1293.0279454127642,6867.986640453402
759,P10,76,7944.0,0.0,0.0,0.0
760,P1,77,14473.0,0.0,0.0,0.0
761,P2,77,19804.0,0.0,0.0,0.0
762,P3,77,26.365707633859902,11.112495123897702,117.68580696014071,1842.8359902821019
763,P4,77,16648.0,0.0,0.0,0.0
764,P5,77,2456.0,0.0,0.0,0.0
765,P6,77,863.4905428661089,1278.0121253953262,3977.182321157089,10087.315010581473
766,P7,77,11931.0,0.0,0.0,0.0
767,P8,77,115.0078959239688,86.95039946870963,683.888560303559,6051.153144303759
768,P9,77,184.33455401794873,197.85683531681678,1196.5888962164202,7010.219714448806
769,P10,77,7944.0,0.0,0.0,0.0
770,P1,78,14473.0,0.0,0.0,0.0
771,P2,78,19804.0,0.0,0.0,0.0
772,P3,78,25.60474362300239,9.650960109975674,106.96286721930477,1855.7814290477174
773,P4,78,16648.0,0.0,0.0,0.0
774,P5,78,2456.0,0.0,0.0,0.0
775,P6,78,759.6532562086377,1126.2469869737322,3795.2946909088746,10524.805065908753
776,P7,78,11931.0,0.0,0.0,0.0
777,P8,78,109.45221387988312,75.1160016190534,626.0508985639094,6126.380885937151
778,P9,78,171.75094551193257,170.86907675946958,1104.5354846959774,7141.844493032612
779,P10,78,7944.0,0.0,0.0,0.0
780,P1,79,14473.0,0.0,0.0,0.0
781,P2,79,19804.0,0.0,0.0,0.0
782,P3,79,24.933076541799956,8.39243516918297,97.12714384717638,1867.547344441841
783,P4,79,16648.0,0.0,0.0,0.0
784,P5,79,2456.0,0.0,0.0,0.0
785,P6,79,672.4804248247096,988.1704209629138,3603.0616723036446,10942.28748190873
786,P7,79,11931.0,0.0,0.0,0.0
787,P8,79,104.61206657468463,64.93294860044121,572.20850004569,6195.246484779181
788,P9,79,160.92832858498795,147.51787833452028,1017.2103967313138,7263.34339634917
789,P10,79,7944.0,0.0,0.0,0.0
790,P1,80,14473.0,0.0,0.0,0.0
791,P2,80,19804.0,0.0,0.0,0.0
792,P3,80,24.33917140126154,7.30785327588479,88.12164505782357,1878.2313302650305
793,P4,80,16648.0,0.0,0.0,0.0
794,P5,80,2456.0,0.0,0.0,0.0
795,P6,80,599.2196363766294,863.7971252184112,3404.3589725428265,11338.62426586213
796,P7,80,11931.0,0.0,0.0,0.0
797,P8,80,100.38381838185254,56.174607073185065,522.2521547607523,6258.189419784207
798,P9,80,151.58940615013302,127.35322510247116,934.8208287577734,7375.236539989614
799,P10,80,7944.0,0.0,0.0,0.0
800,P1,81,14473.0,0.0,0.0,0.0
801,P2,81,19804.0,0.0,0.0,0.0
802,P3,81,23.813167480651174,6.3722865413182,79.88983475663994,1887.9247112213911
803,P4,81,16648.0,0.0,0.0,0.0
804,P5,81,2456.0,0.0,0.0,0.0
805,P6,81,537.5400247911001,752.7173117602583,3202.6389106067977,11713.103752841842
806,P7,81,11931.0,0.0,0.0,0.0
807,P8,81,96.68069367780367,48.642810362596904,476.0393391517066,6315.637156807889
808,P9,81,143.50495187126452,109.9670343608454,857.4611826149126,7478.06683115297
809,P10,81,7944.0,0.0,0.0,0.0
810,P1,82,14473.0,0.0,0.0,0.0
811,P2,82,19804.0,0.0,0.0,0.0
812,P3,82,23.34660556504552,5.564391148660212,72.37641024167318,1896.7125930446216
813,P4,82,16648.0,0.0,0.0,0.0
814,P5,82,2456.0,0.0,0.0,0.0
815,P6,82,485.4878321644054,654.2260420349014,3000.8920927921017,12065.39403300859
816,P7,82,11931.0,0.0,0.0,0.0
817,P8,82,93.42976840343665,42.165173564444544,433.40357391753827,6368.001484114577
818,P9,82,136.48498870746326,94.99359065247758,785.1338593994412,7572.38756124061
819,P10,82,7944.0,0.0,0.0,0.0
820,P1,83,14473.0,0.0,0.0,0.0
821,P2,83,19804.0,0.0,0.0,0.0
822,P3,83,22.932204005465007,4.865914478508685,65.52788334482118,1904.6739981712055
823,P4,83,16648.0,0.0,0.0,0.0
824,P5,83,2456.0,0.0,0.0,0.0
825,P6,83,441.4375216388234,567.4311441535032,2801.639170991951,12395.49216321572
826,P7,83,11931.0,0.0,0.0,0.0
827,P8,83,90.56953057544108,36.59237667955121,394.16221549949796,6415.675877245506
828,P9,83,130.3715991268776,82.1082621025677,717.7678529959982,7658.752285774549
829,P10,83,7944.0,0.0,0.0,0.0
830,P1,84,14473.0,0.0,0.0,0.0
831,P2,84,19804.0,0.0,0.0,0.0
832,P3,84,22.563674272449102,4.261261315822853,59.292999072592586,1911.8820653391358
833,P4,84,16648.0,0.0,0.0,0.0
834,P5,84,2456.0,0.0,0.0,0.0
835,P6,84,404.04354165839777,491.3388953032282,2606.945091013537,12703.672472024835
836,P7,84,11931.0,0.0,0.0,0.0
837,P8,84,88.0478998206625,31.79553209841955,358.1228471304634,6459.0337209504505
838,P9,84,125.03308405288676,71.02512475604502,655.2350415869519,7737.706749604109
839,P10,84,7944.0,0.0,0.0,0.0
840,P1,85,14473.0,0.0,0.0,0.0
841,P2,85,19804.0,0.0,0.0,0.0
842,P3,85,22.23556852686442,3.737114798242966,53.623021437771975,1918.404295237121
843,P4,85,16648.0,0.0,0.0,0.0
844,P5,85,2456.0,0.0,0.0,0.0
845,P6,85,372.1956784925196,424.9189794084607,2418.4489100626934,12990.436432036324
846,P7,85,11931.0,0.0,0.0,0.0
847,P8,85,85.82061675332208,27.663708746076047,325.0884403657964,6498.427234134801
848,P9,85,120.35922581161564,61.49395804610714,597.3642119635962,7809.782604178674
849,P10,85,7944.0,0.0,0.0,0.0
850,P1,86,14473.0,0.0,0.0,0.0
851,P2,86,19804.0,0.0,0.0,0.0
852,P3,86,21.943153211438705,3.2821071540200877,48.471912039265646,1924.3028275952759
853,P4,86,16648.0,0.0,0.0,0.0
854,P5,86,2456.0,0.0,0.0,0.0
855,P6,86,344.9794157404317,367.15144627885644,2237.4033258374893,13256.46581214322
856,P7,86,11931.0,0.0,0.0,0.0
857,P8,86,83.8499302431205,24.101653507062426,294.861453674774,6534.186962575039
858,P9,86,116.25744864326576,53.29694360523559,543.952940256822,7875.492667494669
859,P10,86,7944.0,0.0,0.0,0.0
860,P1,87,14473.0,0.0,0.0,0.0
861,P2,87,19804.0,0.0,0.0,0.0
862,P3,87,21.68230384695362,2.886535087701157,43.796423145750445,1929.6347379195952
863,P4,87,16648.0,0.0,0.0,0.0
864,P5,87,2456.0,0.0,0.0,0.0
865,P6,87,321.6417343174818,317.0588384460351,2064.7192492511367,13502.580177985345
866,P7,87,11931.0,0.0,0.0,0.0
867,P8,87,82.1035247309701,21.02772831780034,267.24702447196137,6566.621722479264
868,P9,87,112.64970563500312,46.24529789245111,494.7775055496187,7935.327490922919
869,P10,87,7944.0,0.0,0.0,0.0
870,P1,88,14473.0,0.0,0.0,0.0
871,P2,88,19804.0,0.0,0.0,0.0
872,P3,88,21.449417158521488,2.5421147585930566,39.55612361725813,1934.4523444656277
873,P4,88,16648.0,0.0,0.0,0.0
874,P5,88,2456.0,0.0,0.0,0.0
875,P6,88,301.5621994969317,273.7266055773781,1901.0118995227187,13729.69929540297
876,P7,88,11931.0,0.0,0.0,0.0
877,P8,88,80.55364119130225,18.37206619390811,242.05539744360567,6596.018895171179
878,P9,88,109.46995190651982,40.17599204244418,449.60103951765086,7989.753016533377
879,P10,88,7944.0,0.0,0.0,0.0
880,P1,89,14473.0,0.0,0.0,0.0
881,P2,89,19804.0,0.0,0.0,0.0
882,P3,89,21.24133740859461,2.2417715568013223,35.71337297107835,1938.803518063526
883,P4,89,16648.0,0.0,0.0,0.0
884,P5,89,2456.0,0.0,0.0,0.0
885,P6,89,284.2288703874626,236.3146135713716,1746.6459116906954,13938.810604350469
886,P7,89,11931.0,0.0,0.0,0.0
887,P8,89,79.1763545572091,16.074939589219646,219.10371696359067,6622.644988889975
888,P9,89,106.66209021775185,34.94865532272331,408.1801235791981,8039.209130880319
889,P10,89,7944.0,0.0,0.0,0.0
890,P1,90,14473.0,0.0,0.0,0.0
891,P2,90,19804.0,0.0,0.0,0.0
892,P3,90,21.055294413306296,1.9794602407293724,32.23325625562,1942.7319890903448
893,P4,90,16648.0,0.0,0.0,0.0
894,P5,90,2456.0,0.0,0.0,0.0
895,P6,90,269.2184344206049,204.062126823955,1601.7777841189932,14130.941654636445
896,P7,90,11931.0,0.0,0.0,0.0
897,P8,90,77.9509778160004,14.08532841258441,198.21729601543962,6646.74639775597
898,P9,90,104.1782970949802,30.44271738095031,370.27004105003095,8084.108944474031
899,P10,90,7944.0,0.0,0.0,0.0
900,P1,91,14473.0,0.0,0.0,0.0
901,P2,91,19804.0,0.0,0.0,0.0
902,P3,91,20.888851198502895,1.7500114073868998,29.083490115647674,1946.277647278463
903,P4,91,16648.0,0.0,0.0,0.0
904,P5,91,2456.0,0.0,0.0,0.0
905,P6,91,256.1799441952681,176.28819168450082,1466.394653230695,14307.137210889534
906,P7,91,11931.0,0.0,0.0,0.0
907,P8,91,76.85956889257831,12.359671653489626,179.23045913625813,6668.550300317668
908,P9,91,101.97765555958358,26.55481544015686,335.6288800107176,8124.838648989535
909,P10,91,7944.0,0.0,0.0,0.0
910,P1,92,14473.0,0.0,0.0,0.0
911,P2,92,19804.0,0.0,0.0,0.0
912,P3,92,20.73985963608755,1.5490006883248642,26.23430848440381,1949.4768311911844
913,P4,92,16648.0,0.0,0.0,0.0
914,P5,92,2456.0,0.0,0.0,0.0
915,P6,92,244.82156821031742,152.38892933255133,1340.3488797122186,14468.44062274491
916,P7,92,11931.0,0.0,0.0,0.0
917,P8,92,75.88652115542976,10.860785059940255,161.98704296196766,6688.265650822656
918,P9,92,100.02503515003939,23.196472761669682,304.02066629757,8161.7578257907135
919,P10,92,7944.0,0.0,0.0,0.0
920,P1,93,14473.0,0.0,0.0,0.0
921,P2,93,19804.0,0.0,0.0,0.0
