fromName,toName,value
Kallikkad__Thiruvananthapuram,Vettoor__Thiruvananthapuram,55770
Kallikkad__Thiruvananthapuram,Vilappil__Thiruvananthapuram,19408
Kallikkad__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,22010
Kallikkad__Thiruvananthapuram,Vithura__Thiruvananthapuram,16738
Kalliyoor__Thiruvananthapuram,Amboori__Thiruvananthapuram,22381
Kalliyoor__Thiruvananthapuram,Anad__Thiruvananthapuram,22719
Kalliyoor__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,38900
Kalliyoor__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,24169
Kalliyoor__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,14931
Kalliyoor__Thiruvananthapuram,Aryanad__Thiruvananthapuram,22107
Kalliyoor__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,15758
Kalliyoor__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,8561
Kalliyoor__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,35291
Kalliyoor__Thiruvananthapuram,Azhoor__Thiruvananthapuram,30462
Kalliyoor__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,5824
Kalliyoor__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,45294
Kalliyoor__Thiruvananthapuram,Chenkal__Thiruvananthapuram,14430
Kalliyoor__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,41833
Kalliyoor__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,34054
Kalliyoor__Thiruvananthapuram,Edava__Thiruvananthapuram,49706
Kalliyoor__Thiruvananthapuram,Elakamon__Thiruvananthapuram,49093
Kalliyoor__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,36839
Kalliyoor__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,24496
Kalliyoor__Thiruvananthapuram,Kallara__Thiruvananthapuram,33180
Kalliyoor__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,26097
Kalliyoor__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,0
Kalliyoor__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,10068
Kalliyoor__Thiruvananthapuram,Karakulam__Thiruvananthapuram,15879
Kalliyoor__Thiruvananthapuram,Karavaram__Thiruvananthapuram,39291
Kalliyoor__Thiruvananthapuram,Karode__Thiruvananthapuram,17887
Kalliyoor__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,12274
Kalliyoor__Thiruvananthapuram,Kattakada__Thiruvananthapuram,12199
Kalliyoor__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,42184
Kalliyoor__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,33136
Kalliyoor__Thiruvananthapuram,Kollayil__Thiruvananthapuram,15204
Kalliyoor__Thiruvananthapuram,Kottukal__Thiruvananthapuram,7228
Kalliyoor__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,15905
Kalliyoor__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,17640
Kalliyoor__Thiruvananthapuram,Madavoor__Thiruvananthapuram,46416
Kalliyoor__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,6986
Kalliyoor__Thiruvananthapuram,Manampoor__Thiruvananthapuram,39476
Kalliyoor__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,28131
Kalliyoor__Thiruvananthapuram,Manikkal__Thiruvananthapuram,25879
Kalliyoor__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,9114
Kalliyoor__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,32088
Kalliyoor__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,39225
Kalliyoor__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,29259
Kalliyoor__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,45292
Kalliyoor__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,19594
Kalliyoor__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,30432
Kalliyoor__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,10161
Kalliyoor__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,17449
Kalliyoor__Thiruvananthapuram,Ottoor__Thiruvananthapuram,41877
Kalliyoor__Thiruvananthapuram,Pallichal__Thiruvananthapuram,3598
Kalliyoor__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,49640
Kalliyoor__Thiruvananthapuram,Panavoor__Thiruvananthapuram,26519
Kalliyoor__Thiruvananthapuram,Pangod__Thiruvananthapuram,35816
Kalliyoor__Thiruvananthapuram,Parassala__Thiruvananthapuram,19079
Kalliyoor__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,40641
Kalliyoor__Thiruvananthapuram,Peringammala__Thiruvananthapuram,38492
Kalliyoor__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,13079
Kalliyoor__Thiruvananthapuram,Poovachal__Thiruvananthapuram,14915
Kalliyoor__Thiruvananthapuram,Poovar__Thiruvananthapuram,13751
Kalliyoor__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,25423
Kalliyoor__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,36391
Kalliyoor__Thiruvananthapuram,Pullampara__Thiruvananthapuram,28464
Kalliyoor__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,11513
Kalliyoor__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,10624
Kalliyoor__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,24654
Kalliyoor__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,19852
Kalliyoor__Thiruvananthapuram,Vakkam__Thiruvananthapuram,38502
Kalliyoor__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,33256
Kalliyoor__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,45913
Kalliyoor__Thiruvananthapuram,Vellanad__Thiruvananthapuram,16316
Kalliyoor__Thiruvananthapuram,Vellarada__Thiruvananthapuram,20915
Kalliyoor__Thiruvananthapuram,Vembayam__Thiruvananthapuram,21881
Kalliyoor__Thiruvananthapuram,Venganoor__Thiruvananthapuram,3132
Kalliyoor__Thiruvananthapuram,Vettoor__Thiruvananthapuram,42364
Kalliyoor__Thiruvananthapuram,Vilappil__Thiruvananthapuram,10958
Kalliyoor__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,6784
Kalliyoor__Thiruvananthapuram,Vithura__Thiruvananthapuram,30243
Kanjiramkulam__Thiruvananthapuram,Amboori__Thiruvananthapuram,22504
Kanjiramkulam__Thiruvananthapuram,Anad__Thiruvananthapuram,31514
Kanjiramkulam__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,48812
Kanjiramkulam__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,34198
Kanjiramkulam__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,23444
Kanjiramkulam__Thiruvananthapuram,Aryanad__Thiruvananthapuram,27738
Kanjiramkulam__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,15544
Kanjiramkulam__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,3838
Kanjiramkulam__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,45359
Kanjiramkulam__Thiruvananthapuram,Azhoor__Thiruvananthapuram,40432
Kanjiramkulam__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,7019
Kanjiramkulam__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,55344
Kanjiramkulam__Thiruvananthapuram,Chenkal__Thiruvananthapuram,6786
Kanjiramkulam__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,51846
Kanjiramkulam__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,43985
Kanjiramkulam__Thiruvananthapuram,Edava__Thiruvananthapuram,59669
Kanjiramkulam__Thiruvananthapuram,Elakamon__Thiruvananthapuram,59134
Kanjiramkulam__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,46860
Kanjiramkulam__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,34362
Kanjiramkulam__Thiruvananthapuram,Kallara__Thiruvananthapuram,42494
Kanjiramkulam__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,26868
Kanjiramkulam__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,10068
Kanjiramkulam__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,0
Kanjiramkulam__Thiruvananthapuram,Karakulam__Thiruvananthapuram,25515
Kanjiramkulam__Thiruvananthapuram,Karavaram__Thiruvananthapuram,49348
Kanjiramkulam__Thiruvananthapuram,Karode__Thiruvananthapuram,8613
Kanjiramkulam__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,2415
Kanjiramkulam__Thiruvananthapuram,Kattakada__Thiruvananthapuram,16021
Kanjiramkulam__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,52091
Kanjiramkulam__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,43167
Kanjiramkulam__Thiruvananthapuram,Kollayil__Thiruvananthapuram,9937
Kanjiramkulam__Thiruvananthapuram,Kottukal__Thiruvananthapuram,2884
Kanjiramkulam__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,6113
Kanjiramkulam__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,13852
Kanjiramkulam__Thiruvananthapuram,Madavoor__Thiruvananthapuram,56377
Kanjiramkulam__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,13536
Kanjiramkulam__Thiruvananthapuram,Manampoor__Thiruvananthapuram,49528
Kanjiramkulam__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,38180
Kanjiramkulam__Thiruvananthapuram,Manikkal__Thiruvananthapuram,35769
Kanjiramkulam__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,12375
Kanjiramkulam__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,42129
Kanjiramkulam__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,49230
Kanjiramkulam__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,37667
Kanjiramkulam__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,55351
Kanjiramkulam__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,28516
Kanjiramkulam__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,40295
Kanjiramkulam__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,7470
Kanjiramkulam__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,18609
Kanjiramkulam__Thiruvananthapuram,Ottoor__Thiruvananthapuram,51940
Kanjiramkulam__Thiruvananthapuram,Pallichal__Thiruvananthapuram,10372
Kanjiramkulam__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,59641
Kanjiramkulam__Thiruvananthapuram,Panavoor__Thiruvananthapuram,35428
Kanjiramkulam__Thiruvananthapuram,Pangod__Thiruvananthapuram,44702
Kanjiramkulam__Thiruvananthapuram,Parassala__Thiruvananthapuram,11531
Kanjiramkulam__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,50388
Kanjiramkulam__Thiruvananthapuram,Peringammala__Thiruvananthapuram,45729
Kanjiramkulam__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,11095
Kanjiramkulam__Thiruvananthapuram,Poovachal__Thiruvananthapuram,19723
Kanjiramkulam__Thiruvananthapuram,Poovar__Thiruvananthapuram,3787
Kanjiramkulam__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,35484
Kanjiramkulam__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,46201
Kanjiramkulam__Thiruvananthapuram,Pullampara__Thiruvananthapuram,37937
Kanjiramkulam__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,2803
Kanjiramkulam__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,20687
Kanjiramkulam__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,32042
Kanjiramkulam__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,27177
Kanjiramkulam__Thiruvananthapuram,Vakkam__Thiruvananthapuram,48462
Kanjiramkulam__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,42984
Kanjiramkulam__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,55884
Kanjiramkulam__Thiruvananthapuram,Vellanad__Thiruvananthapuram,23587
Kanjiramkulam__Thiruvananthapuram,Vellarada__Thiruvananthapuram,18496
Kanjiramkulam__Thiruvananthapuram,Vembayam__Thiruvananthapuram,31672
Kanjiramkulam__Thiruvananthapuram,Venganoor__Thiruvananthapuram,7217
Kanjiramkulam__Thiruvananthapuram,Vettoor__Thiruvananthapuram,52307
Kanjiramkulam__Thiruvananthapuram,Vilappil__Thiruvananthapuram,18695
Kanjiramkulam__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,15344
Kanjiramkulam__Thiruvananthapuram,Vithura__Thiruvananthapuram,35943
Karakulam__Thiruvananthapuram,Amboori__Thiruvananthapuram,25279
Karakulam__Thiruvananthapuram,Anad__Thiruvananthapuram,8131
Karakulam__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,26972
Karakulam__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,12476
Karakulam__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,5415
Karakulam__Thiruvananthapuram,Aryanad__Thiruvananthapuram,15561
Karakulam__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,22056
Karakulam__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,22867
Karakulam__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,21483
Karakulam__Thiruvananthapuram,Azhoor__Thiruvananthapuram,18678
Karakulam__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,19136
Karakulam__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,31684
Karakulam__Thiruvananthapuram,Chenkal__Thiruvananthapuram,27863
Karakulam__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,28833
Karakulam__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,22298
Karakulam__Thiruvananthapuram,Edava__Thiruvananthapuram,36937
Karakulam__Thiruvananthapuram,Elakamon__Thiruvananthapuram,35540
Karakulam__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,23962
Karakulam__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,14707
Karakulam__Thiruvananthapuram,Kallara__Thiruvananthapuram,17370
Karakulam__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,26836
Karakulam__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,15879
Karakulam__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,25515
Karakulam__Thiruvananthapuram,Karakulam__Thiruvananthapuram,0
Karakulam__Thiruvananthapuram,Karavaram__Thiruvananthapuram,24750
Karakulam__Thiruvananthapuram,Karode__Thiruvananthapuram,32030
Karakulam__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,27869
Karakulam__Thiruvananthapuram,Kattakada__Thiruvananthapuram,15793
Karakulam__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,26696
Karakulam__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,20343
Karakulam__Thiruvananthapuram,Kollayil__Thiruvananthapuram,26684
Karakulam__Thiruvananthapuram,Kottukal__Thiruvananthapuram,22858
Karakulam__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,30721
Karakulam__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,26946
Karakulam__Thiruvananthapuram,Madavoor__Thiruvananthapuram,31087
Karakulam__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,13168
Karakulam__Thiruvananthapuram,Manampoor__Thiruvananthapuram,25990
Karakulam__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,15419
Karakulam__Thiruvananthapuram,Manikkal__Thiruvananthapuram,10472
Karakulam__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,16629
Karakulam__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,17479
Karakulam__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,24158
Karakulam__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,14811
Karakulam__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,30696
Karakulam__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,5297
Karakulam__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,14885
Karakulam__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,22193
Karakulam__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,21064
Karakulam__Thiruvananthapuram,Ottoor__Thiruvananthapuram,28068
Karakulam__Thiruvananthapuram,Pallichal__Thiruvananthapuram,15273
Karakulam__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,34472
Karakulam__Thiruvananthapuram,Panavoor__Thiruvananthapuram,11337
Karakulam__Thiruvananthapuram,Pangod__Thiruvananthapuram,20375
Karakulam__Thiruvananthapuram,Parassala__Thiruvananthapuram,31504
Karakulam__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,24873
Karakulam__Thiruvananthapuram,Peringammala__Thiruvananthapuram,25489
Karakulam__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,22734
Karakulam__Thiruvananthapuram,Poovachal__Thiruvananthapuram,14472
Karakulam__Thiruvananthapuram,Poovar__Thiruvananthapuram,28886
Karakulam__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,11611
Karakulam__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,20711
Karakulam__Thiruvananthapuram,Pullampara__Thiruvananthapuram,12596
Karakulam__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,26204
Karakulam__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,7553
Karakulam__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,13164
Karakulam__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,10295
Karakulam__Thiruvananthapuram,Vakkam__Thiruvananthapuram,26182
Karakulam__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,17469
Karakulam__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,33188
Karakulam__Thiruvananthapuram,Vellanad__Thiruvananthapuram,9267
Karakulam__Thiruvananthapuram,Vellarada__Thiruvananthapuram,27619
Karakulam__Thiruvananthapuram,Vembayam__Thiruvananthapuram,6240
Karakulam__Thiruvananthapuram,Venganoor__Thiruvananthapuram,19011
Karakulam__Thiruvananthapuram,Vettoor__Thiruvananthapuram,30010
Karakulam__Thiruvananthapuram,Vilappil__Thiruvananthapuram,8968
Karakulam__Thiruvananthapuram,Vilavoorkal__Thiruvananthapuram,10421
Karakulam__Thiruvananthapuram,Vithura__Thiruvananthapuram,21167
Karavaram__Thiruvananthapuram,Amboori__Thiruvananthapuram,48249
Karavaram__Thiruvananthapuram,Anad__Thiruvananthapuram,23293
Karavaram__Thiruvananthapuram,Anchuthengu__Thiruvananthapuram,9773
Karavaram__Thiruvananthapuram,Andoorkonam__Thiruvananthapuram,15881
Karavaram__Thiruvananthapuram,Aruvikkara__Thiruvananthapuram,29116
Karavaram__Thiruvananthapuram,Aryanad__Thiruvananthapuram,35358
Karavaram__Thiruvananthapuram,Aryancodu__Thiruvananthapuram,46390
Karavaram__Thiruvananthapuram,Athiyannoor__Thiruvananthapuram,47192
Karavaram__Thiruvananthapuram,Attingal(M)__Thiruvananthapuram,4740
Karavaram__Thiruvananthapuram,Azhoor__Thiruvananthapuram,11516
Karavaram__Thiruvananthapuram,Balaramapuram__Thiruvananthapuram,43550
Karavaram__Thiruvananthapuram,Chemmaruthi__Thiruvananthapuram,7844
Karavaram__Thiruvananthapuram,Chenkal__Thiruvananthapuram,52479
Karavaram__Thiruvananthapuram,Cherunniyoor__Thiruvananthapuram,7315
Karavaram__Thiruvananthapuram,Chirayinkeezhu__Thiruvananthapuram,10207
Karavaram__Thiruvananthapuram,Edava__Thiruvananthapuram,13982
Karavaram__Thiruvananthapuram,Elakamon__Thiruvananthapuram,11431
Karavaram__Thiruvananthapuram,Kadakkavoor__Thiruvananthapuram,6628
Karavaram__Thiruvananthapuram,Kadinamkulam__Thiruvananthapuram,17315
Karavaram__Thiruvananthapuram,Kallara__Thiruvananthapuram,15298
Karavaram__Thiruvananthapuram,Kallikkad__Thiruvananthapuram,48516
Karavaram__Thiruvananthapuram,Kalliyoor__Thiruvananthapuram,39291
Karavaram__Thiruvananthapuram,Kanjiramkulam__Thiruvananthapuram,49348
Karavaram__Thiruvananthapuram,Karakulam__Thiruvananthapuram,24750
Karavaram__Thiruvananthapuram,Karavaram__Thiruvananthapuram,0
Karavaram__Thiruvananthapuram,Karode__Thiruvananthapuram,56541
Karavaram__Thiruvananthapuram,Karumkulam__Thiruvananthapuram,51558
Karavaram__Thiruvananthapuram,Kattakada__Thiruvananthapuram,40212
Karavaram__Thiruvananthapuram,Kilimanoor__Thiruvananthapuram,6629
Karavaram__Thiruvananthapuram,Kizhuvilam__Thiruvananthapuram,8219
Karavaram__Thiruvananthapuram,Kollayil__Thiruvananthapuram,51435
Karavaram__Thiruvananthapuram,Kottukal__Thiruvananthapuram,46518
Karavaram__Thiruvananthapuram,Kulathoor__Thiruvananthapuram,54979
Karavaram__Thiruvananthapuram,Kunnathukal__Thiruvananthapuram,51554
Karavaram__Thiruvananthapuram,Madavoor__Thiruvananthapuram,8486
Karavaram__Thiruvananthapuram,Malayinkeezhu__Thiruvananthapuram,37892
Karavaram__Thiruvananthapuram,Manampoor__Thiruvananthapuram,4558
Karavaram__Thiruvananthapuram,Mangalapuram__Thiruvananthapuram,11894
Karavaram__Thiruvananthapuram,Manikkal__Thiruvananthapuram,14456
Karavaram__Thiruvananthapuram,Maranalloor__Thiruvananthapuram,41372
Karavaram__Thiruvananthapuram,Mudakkal__Thiruvananthapuram,7292
Karavaram__Thiruvananthapuram,Nagaroor__Thiruvananthapuram,2881
Karavaram__Thiruvananthapuram,Nanniyodu__Thiruvananthapuram,22952
Karavaram__Thiruvananthapuram,Navayikkulam__Thiruvananthapuram,6006
Karavaram__Thiruvananthapuram,Nedumangad(M)__Thiruvananthapuram,24597
Karavaram__Thiruvananthapuram,Nellanadu__Thiruvananthapuram,10835
Karavaram__Thiruvananthapuram,Neyyattinkara(M)__Thiruvananthapuram,46884
Karavaram__Thiruvananthapuram,Ottasekharamangalam__Thiruvananthapuram,44825
Karavaram__Thiruvananthapuram,Ottoor__Thiruvananthapuram,4481
Karavaram__Thiruvananthapuram,Pallichal__Thiruvananthapuram,39600
Karavaram__Thiruvananthapuram,Pallikkal__Thiruvananthapuram,10854
Karavaram__Thiruvananthapuram,Panavoor__Thiruvananthapuram,20794
Karavaram__Thiruvananthapuram,Pangod__Thiruvananthapuram,18866
Karavaram__Thiruvananthapuram,Parassala__Thiruvananthapuram,56247
Karavaram__Thiruvananthapuram,Pazhayakunnummel__Thiruvananthapuram,9280
Karavaram__Thiruvananthapuram,Peringammala__Thiruvananthapuram,30417
Karavaram__Thiruvananthapuram,Perumkadavila__Thiruvananthapuram,47458
Karavaram__Thiruvananthapuram,Poovachal__Thiruvananthapuram,38108
Karavaram__Thiruvananthapuram,Poovar__Thiruvananthapuram,52959
Karavaram__Thiruvananthapuram,Pothencodu__Thiruvananthapuram,13870
Karavaram__Thiruvananthapuram,Pulimathu__Thiruvananthapuram,8213
Karavaram__Thiruvananthapuram,Pullampara__Thiruvananthapuram,15864
Karavaram__Thiruvananthapuram,Thirupuram__Thiruvananthapuram,50465
Karavaram__Thiruvananthapuram,Thiruvananthapuram(C)__Thiruvananthapuram,28736
Karavaram__Thiruvananthapuram,Tholikkodu__Thiruvananthapuram,28910
Karavaram__Thiruvananthapuram,Uzhamalakkal__Thiruvananthapuram,30419
Karavaram__Thiruvananthapuram,Vakkam__Thiruvananthapuram,8449
Karavaram__Thiruvananthapuram,Vamanpuram__Thiruvananthapuram,10689
Karavaram__Thiruvananthapuram,Varkala(M)__Thiruvananthapuram,10969
Karavaram__Thiruvananthapuram,Vellanad__Thiruvananthapuram,31926
Karavaram__Thiruvananthapuram,Vellarada__Thiruvananthapuram,51685
